Id,SalePrice
1719,205941.29432137441
1720,253408.2631090367
1721,169086.81455135348
1722,108447.84342231682
1723,155894.8989284006
1724,207281.88943687035
1725,225506.2246715787
1726,188959.31942304035
1727,167052.36330324892
1728,187423.63588996624
1729,166568.4185251401
1730,154755.21823239242
1731,122606.30339537005
1732,133556.5342842547
1733,122252.29419693026
1734,133549.63342172038
1735,131999.1073084018
1736,115736.30531635166
1737,350189.15503122413
1738,215787.31300903836
1739,257410.19640517625
1740,174023.29992111603
1741,174499.44301278007
1742,169586.10924100908
1743,176719.1311894574
1744,312680.79692199634
1745,240350.54957413682
1746,232309.3158233217
1747,216496.86883448088
1748,203021.61192931514
1749,163377.21984151396
1750,147027.9066635337
1751,227812.30053191722
1752,120907.89527156863
1753,140346.73228028347
1754,210647.6575269782
1755,170711.76024919288
1756,124170.08443182665
1757,116734.37272244156
1758,148373.00522355884
1759,166910.63210372187
1760,163113.6562527279
1761,148009.54254460454
1762,174601.84953294968
1763,164215.65093421005
1764,116125.60607939774
1765,163091.56300386015
1766,170219.6466523905
1767,191380.93598122257
1768,140527.6043830449
1769,149147.00811205068
1770,139034.31714514375
1771,141870.15491891844
1772,135163.50499530678
1773,140451.5738425132
1774,128106.04171785696
1775,131515.7266801879
1776,116654.20713463039
1777,114502.28210403795
1778,129014.73950418849
1779,114453.89245335055
1780,173702.25939373588
1781,132315.46284184817
1782,96120.17763410765
1783,126857.46506595961
1784,92115.96239283323
1785,113907.57082498861
1786,144234.06869024003
1787,175735.3764216034
1788,58876.2670786481
1789,99679.00461330474
1790,78607.03651746336
1791,160631.64838108668
1792,150870.39104253214
1793,138858.6796806722
1794,139883.22242719057
1795,134532.1957850208
1796,116622.33478739238
1797,109950.79922023868
1798,124739.57068443758
1799,112128.91414646394
1800,126498.93270394289
1801,130963.01702925023
1802,149444.09463813057
1803,144230.8309600844
1804,144570.61317063277
1805,133363.45462744668
1806,110410.47254470711
1807,144962.9306494002
1808,120117.73140183437
1809,128946.92570886368
1810,144673.91174747195
1811,120006.79948627514
1812,116282.95501926288
1813,119687.54824722187
1814,96320.27631953909
1815,64011.471149640034
1816,98670.49375257861
1817,122169.65916438655
1818,140178.49714727385
1819,116138.44316993846
1820,69463.1945232791
1821,122569.17581469867
1822,145258.62882751325
1823,60707.9480604901
1824,129061.62948094428
1825,131780.11444068557
1826,95471.75804315308
1827,108450.2816692717
1828,132149.31945334433
1829,111983.67596814565
1830,140702.152831261
1831,160645.3548771323
1832,112707.31799499656
1833,139851.15310634056
1834,130840.89696928246
1835,169225.4034331064
1836,126885.11353382471
1837,97112.98187111289
1838,135855.89500886074
1839,84774.83400032276
1840,131102.38430175613
1841,142351.56922054253
1842,88806.91514774394
1843,141638.44323197097
1844,130276.05579099263
1845,136100.16002811166
1846,152183.30221306896
1847,144440.23381520036
1848,57081.83530368461
1849,111013.74669587612
1850,131340.23965241303
1851,146415.9412296018
1852,127601.6843978948
1853,131489.66386621923
1854,179484.21535720135
1855,139356.40583739508
1856,223096.29913698623
1857,155384.69915988736
1858,137030.46690222935
1859,120067.6514553229
1860,155509.74785766433
1861,119742.28616514828
1862,277133.1168507376
1863,273643.9623647271
1864,273643.9623647271
1865,329055.6063963945
1866,322516.7454418509
1867,240003.33881149854
1868,295681.2434991567
1869,194129.85377330013
1870,233713.00661198064
1871,249619.19766749322
1872,172807.355358405
1873,222110.12785563924
1874,138547.5515532254
1875,204456.55391053247
1876,190027.07544062898
1877,203946.53586985776
1878,214495.3648535692
1879,133350.3350345919
1880,137982.2984578705
1881,260002.81841679447
1882,254079.93821770654
1883,198084.56783517048
1884,220273.1470473266
1885,245840.80220465266
1886,287416.96398778044
1887,195526.82614863184
1888,277852.3459780383
1889,163680.25323238407
1890,138333.1120120213
1891,142718.76444412104
1892,111995.0149713051
1893,135519.90813446837
1894,129337.47357234519
1895,149280.14488683484
1896,120564.20351912368
1897,118411.67401805292
1898,103437.25721179135
1899,124207.57322898445
1900,150879.747251647
1901,157356.41432191807
1902,136978.67607392577
1903,230955.510920533
1904,137533.4611774112
1905,165908.01161990955
1906,148255.92163200455
1907,187732.23213541353
1908,108734.15504274737
1909,134284.61253455325
1910,123037.4989210528
1911,195079.68442615087
1912,254855.71524167038
1913,148029.03570113188
1914,59225.489550961196
1915,267694.2734052958
1916,78277.39930239256
1917,254183.01887531532
1918,136899.58802757232
1919,156045.26557280018
1920,154714.15765157633
1921,425131.5232570255
1922,327452.9690981571
1923,203331.96285569415
1924,236703.39375827712
1925,221142.8524054339
1926,380970.0151167432
1927,139922.3548105864
1928,158565.23966997582
1929,127176.34767225366
1930,122268.22875080747
1931,139107.5739751456
1932,136556.12227983485
1933,168582.6838954266
1934,178515.56791779614
1935,173427.2183707699
1936,186456.85849806448
1937,181026.76064448117
1938,167963.1130387553
1939,244697.4402296241
1940,194153.67441951542
1941,177143.89194201425
1942,191696.30361814337
1943,191725.94456120333
1944,305749.48265645595
1945,353098.4878181156
1946,152509.76923653076
1947,299893.93980167236
1948,161614.636526743
1949,251179.97508033828
1950,190118.67895989362
1951,264448.57602727634
1952,235554.579210759
1953,166566.19937981144
1954,203126.50318170706
1955,128734.60228844645
1956,279703.97491655126
1957,157842.41192406573
1958,299384.517472847
1959,143980.9657038972
1960,116008.1052288093
1961,121803.47822050328
1962,90855.63194295611
1963,100467.9463610637
1964,110247.96859764414
1965,151769.28079741972
1966,159532.52451305467
1967,282977.4863106437
1968,374155.5670419319
1969,387929.3257044099
1970,435706.89747661917
1971,408136.4875763646
1972,369167.71867672383
1973,256400.15510063397
1974,295741.2490080721
1975,459672.21174172213
1976,273266.4142912955
1977,317010.9442525844
1978,355523.08029550925
1979,320205.61570476706
1980,198261.73350594548
1981,319271.0105416772
1982,224831.59287179814
1983,211713.88233760514
1984,177358.41645561712
1985,204404.6267739931
1986,203587.85900414755
1987,185163.10454202135
1988,178506.86095697767
1989,190886.00129715662
1990,214981.47276062905
1991,224288.87546119685
1992,219889.35499894284
1993,173904.96450524993
1994,245944.867552748
1995,183010.0872218634
1996,240674.3347144693
1997,330607.52269196813
1998,328786.6928801962
1999,242220.46936647248
2000,290664.9664156664
2001,264896.95409267955
2002,247305.37959252784
2003,254975.75391432154
2004,267266.432571969
2005,221521.7133571442
2006,223812.76948828978
2007,252085.84487202598
2008,207284.4520112791
2009,191991.80389446885
2010,194544.72460720083
2011,125138.99110966688
2012,179860.50924504868
2013,180043.87006084534
2014,185135.86537560716
2015,198812.71734087556
2016,189616.24577250518
2017,206479.4675482189
2018,123949.82886689344
2019,133975.2669590364
2020,119172.55093293372
2021,116520.7727898553
2022,177297.71125756108
2023,147307.15902819435
2024,222316.29932028486
2025,346159.94643158215
2026,185029.49321692562
2027,143048.5425846847
2028,156995.72550288358
2029,167921.63248969815
2030,279673.98437502654
2031,251767.89770129847
2032,263768.0228090157
2033,266115.66598018684
2034,167798.51057016477
2035,204913.91990195034
2036,193750.85008917123
2037,195954.31891940022
2038,309916.43877646734
2039,195310.1048604637
2040,394859.00069987535
2041,287791.8359217842
2042,199483.62542145245
2043,168576.05852753963
2044,161919.01556029613
2045,218475.03741076673
2046,138061.928858105
2047,141737.99447359532
2048,135900.31102113036
2049,136202.4884274169
2050,165061.03746731553
2051,106272.55570467867
2052,143159.80235280428
2053,144669.9773260081
2054,85299.80367600115
2055,157297.41854780854
2056,133797.22028754605
2057,127554.59969073303
2058,215740.2044686498
2059,135216.42683601152
2060,160739.69324518184
2061,171110.6533440712
2062,139113.2489073313
2063,109681.19357308555
2064,138844.76114672076
2065,120439.71755030325
2066,163382.9929616275
2067,128455.3949332118
2068,137954.70895544512
2069,89213.14391247548
2070,103696.19689203956
2071,87519.21825730603
2072,138346.8921885322
2073,135304.5431600117
2074,176233.1568049624
2075,148347.58044815817
2076,116751.79170750492
2077,151079.71135494625
2078,130069.84391515599
2079,129868.47170247194
2080,116475.84409289251
2081,119335.16369429891
2082,130482.5378715696
2083,146591.8035418353
2084,109109.26425701375
2085,137535.8313122757
2086,117224.88160351319
2087,123234.55095095179
2088,107041.40748255138
2089,83820.04570889578
2090,131227.28087009952
2091,129540.52158602448
2092,130198.29642930416
2093,145812.166037159
2094,150648.0608275578
2095,154501.87065661608
2096,89859.65713788164
2097,96375.35559824361
2098,141494.84291766136
2099,64517.46356466752
2100,112575.49129400785
2101,131934.02057235828
2102,147422.5811739505
2103,104603.22863278669
2104,134524.40249448933
2105,128315.06241511904
2106,77738.72807624639
2107,219667.5324411168
2108,120843.66405081259
2109,115160.68756775466
2110,119695.13303755899
2111,149569.87295379274
2112,134211.16507027487
2113,119551.5284834509
2114,108277.35385481107
2115,144074.72242368935
2116,110513.97019296611
2117,141034.26657356013
2118,114948.64853785599
2119,103148.47874321266
2120,107352.11809444864
2121,95761.8075974417
2122,93402.58587784864
2123,91974.19778989193
2124,183629.91879045757
2125,134129.9556042504
2126,151642.8971290679
2127,141223.47678527606
2128,128965.02028303026
2129,96852.44874118114
2130,144038.11878817683
2131,154415.17672409964
2132,119249.86209223227
2133,109501.65471304799
2134,119672.48164723914
2135,105341.68969365249
2136,86904.8519489072
2137,119482.12898100396
2138,139244.04140571796
2139,153630.1682258801
2140,139644.51213007336
2141,134979.71159166392
2142,138866.50788182576
2143,138714.41256244134
2144,113525.24659097374
2145,135688.0699205185
2146,144531.85273905378
2147,151410.2033301371
2148,129894.67516825566
2149,135123.64365939677
2150,229847.93077112923
2151,141706.70886291997
2152,158524.50215127002
2153,154647.47647940912
2154,106559.4347717824
2155,124268.6981416295
2156,207956.26901120425
2157,242880.9321778332
2158,224707.8035046492
2159,211578.693245513
2160,172946.37306110864
2161,256747.054843289
2162,439516.3197067905
2163,323886.1795595782
2164,244296.15358774108
2165,172742.00662699927
2166,145126.0977015446
2167,209099.70261617374
2168,208068.24517411616
2169,193032.88601101472
2170,218723.71187029002
2171,145494.0161162982
2172,138672.63872342298
2173,159491.81764640953
2174,230564.95686225017
2175,306956.8097343379
2176,302250.0205722674
2177,251464.3803299242
2178,226753.73037118802
2179,143765.57872552858
2180,179433.02823571383
2181,193824.5704548498
2182,232193.11306110144
2183,194510.5416179391
2184,139883.30062834264
2185,127342.76110432572
2186,144422.2572258928
2187,148457.21058840764
2188,158166.43453823923
2189,178007.23772001636
2190,85851.207672108
2191,89103.30407010444
2192,93694.27680881
2193,95175.30732515988
2194,95731.00337474761
2195,112401.25133158687
2196,108260.01883085292
2197,111198.51178907264
2198,150065.21561684256
2199,160852.2148593492
2200,123899.07792908719
2201,122288.2831609924
2202,183179.37133532402
2203,151277.2725726511
2204,175986.3344105322
2205,110936.73600231991
2206,131738.00460167468
2207,209529.62543899834
2208,220992.26145602175
2209,182244.93511341195
2210,115708.04486855377
2211,110508.33244907262
2212,106799.41879846092
2213,102819.70126538476
2214,136932.72868478278
2215,99932.5693842045
2216,146327.82031309395
2217,82037.86604010133
2218,87931.14959421841
2219,68056.73871441584
2220,69882.89819757821
2221,271070.5734660027
2222,239471.71464254032
2223,267047.40413496504
2224,237907.52593204068
2225,137173.70884286397
2226,174657.39001830717
2227,193544.92655770874
2228,270429.3352059724
2229,231093.8860317958
2230,161986.7658979306
2231,215506.77554139387
2232,169706.36754257567
2233,171109.1786211875
2234,240628.77688234835
2235,193829.1635495969
2236,273090.855058814
2237,328324.31612478476
2238,203011.13440966353
2239,104344.12600820609
2240,164281.1999150528
2241,148616.20811963244
2242,136236.6118952071
2243,131796.98351211735
2244,100521.85572147695
2245,95950.64695560007
2246,143102.52756170538
2247,100896.22902150844
2248,127956.84365605199
2249,130315.75999005028
2250,138411.88638176813
2251,133905.20595953558
2252,177094.38806237208
2253,150980.26153860925
2254,171986.68911534117
2255,190116.58839698392
2256,179711.28784633242
2257,190121.505944953
2258,177429.30615518658
2259,178212.41833493425
2260,152997.35056138536
2261,183403.71744787824
2262,203697.3693180407
2263,309888.69410381047
2264,434896.68227816944
2265,157373.84383212624
2266,282980.8435846538
2267,337174.6751911224
2268,378357.71829568985
2269,160642.60926895402
2270,183083.94625382754
2271,251275.69514525167
2272,197895.93583960037
2273,167691.5242664929
2274,174871.8064381425
2275,162580.1402266357
2276,169961.5781945054
2277,182646.4364639586
2278,156997.11482439583
2279,124192.73548162702
2280,120735.44452798698
2281,172063.1421763603
2282,176846.5860693415
2283,94194.26861920986
2284,108939.72253846476
2285,151254.64573905114
2286,127064.3933582924
2287,327728.8262631628
2288,269257.3483651527
2289,328414.65911626664
2290,417443.77432143316
2291,296833.0301866993
2292,409778.8383372631
2293,454533.02293276234
2294,394191.18841222004
2295,431566.3819444353
2296,268577.3564607256
2297,275827.28184851893
2298,298314.20579158876
2299,315703.0585793885
2300,304659.7507249431
2301,267878.5296975308
2302,243282.36134570214
2303,247476.39911302348
2304,245450.0403427169
2305,178927.8918243104
2306,180126.59407895166
2307,181325.0405318753
2308,220244.03758596728
2309,278987.45142867794
2310,212341.52195168697
2311,200172.0093379267
2312,165970.19529917015
2313,173277.7468943082
2314,171387.92049291354
2315,173050.48585521753
2316,170810.12580530473
2317,177659.11813954057
2318,169462.57568536015
2319,176446.7871710996
2320,179471.0542660705
2321,239225.62816137393
2322,166422.51779157043
2323,182859.39892911253
2324,169430.2644042025
2325,218020.75350495934
2326,165775.10535509992
2327,210283.03874595073
2328,216603.8779012644
2329,181588.007129486
2330,177335.5728733772
2331,318211.33037676045
2332,383701.9890945592
2333,313321.6576917051
2334,263439.53067574353
2335,242746.65902064837
2336,303722.80331898516
2337,202191.23562849942
2338,271779.7693512398
2339,228881.73965351126
2340,378972.90590575984
2341,219013.68684015714
2342,232136.91250325952
2343,222312.8094568272
2344,244286.52413102836
2345,241805.86876035467
2346,210776.29504044057
2347,191387.18953217036
2348,230959.91729254197
2349,156879.50129630658
2350,263463.73410270567
2351,254064.68182576782
2352,247813.58959437715
2353,202103.32699887513
2354,106427.52723319452
2355,155925.83335840973
2356,152327.4434972034
2357,204518.30596020332
2358,199791.74850557072
2359,125197.2995222262
2360,120726.90467515675
2361,139396.357690902
2362,267088.91329788306
2363,141363.08083790887
2364,148992.18599771272
2365,214947.6963432463
2366,185270.3862771528
2367,226893.72258499052
2368,200210.20061406624
2369,222312.97545286638
2370,166129.55060151263
2371,169255.04528851504
2372,181597.02884796765
2373,255276.8152255028
2374,281040.02595519327
2375,239809.27125396422
2376,265944.3449152726
2377,328401.9966349517
2378,132448.62486090176
2379,187708.58352625795
2380,139507.092400757
2381,160121.64360635655
2382,175134.59074729568
2383,221238.14244013536
2384,232861.50486055814
2385,154910.0732271326
2386,139849.39904384574
2387,133433.36257430565
2388,102367.71259867966
2389,124482.13442532673
2390,138658.87499189004
2391,133163.09923809345
2392,115703.21041497939
2393,161826.27959670004
2394,144900.43908534874
2395,190000.56891149405
2396,147531.66372962086
2397,196219.95712597424
2398,123204.14272280183
2399,58256.25036296774
2400,57256.94235304503
2401,117583.87614317446
2402,138146.45763651218
2403,135236.2975557227
2404,149433.28655474138
2405,161965.89835176893
2406,138127.50236823515
2407,127367.20620973637
2408,135416.7538423432
2409,138231.99987772328
2410,165110.33711801647
2411,119745.47395561241
2412,162312.25305889442
2413,140155.78091365672
2414,134100.4840577845
2415,131157.3694969756
2416,122705.34891908364
2417,128301.42419776115
2418,124488.62778741989
2419,128987.37623245186
2420,123648.3423935719
2421,145924.4181545039
2422,119742.29170158593
2423,127823.56947004976
2424,148198.49969644318
2425,170492.47211759427
2426,118851.41630443626
2427,138718.01193422743
2428,164221.01206262026
2429,118912.45268590211
2430,126438.71441363054
2431,109246.83602103476
2432,136644.56678616375
2433,147112.16605517064
2434,147518.90180820742
2435,154747.07226388925
2436,108321.46488970137
2437,111436.50586367612
2438,124700.4763124373
2439,113135.06241090309
2440,121447.43990381384
2441,102928.83562119724
2442,99884.8012429742
2443,112676.14879351827
2444,126792.348862261
2445,87379.93920766428
2446,132525.8646224499
2447,199145.033981755
2448,142277.33010871315
2449,111789.98319168853
2450,158063.6958412617
2451,125193.74485706897
2452,204908.25926787674
2453,101027.17476373371
2454,124698.76948280816
2455,105041.98935041178
2456,128962.98799335271
2457,115830.88446557123
2458,106317.20356485326
2459,109047.14193536846
2460,134567.22371207413
2461,114943.23254740758
2462,131516.26200055543
2463,118515.02548316283
2464,155158.81806145087
2465,124939.2889907456
2466,118359.94839835237
2467,161743.038523531
2468,93698.43211497407
2469,84651.96197096584
2470,183210.3300373194
2471,195977.19406719581
2472,168857.47287384415
2473,116112.57445543891
2474,115790.30656222803
2475,230211.69799471993
2476,115211.31233952471
2477,129463.56920216886
2478,159970.79347493482
2479,111125.78542382186
2480,133004.49139038383
2481,128638.13528440833
2482,137533.71439941617
2483,116510.07136447678
2484,121550.32903579068
2485,121809.52581794056
2486,151824.59672251972
2487,180033.91200430013
2488,152996.72344192202
2489,139403.62811155117
2490,147489.27562585726
2491,94851.41469879326
2492,178799.27524895832
2493,143614.415225164
2494,163566.02012940068
2495,106669.16140988196
2496,216911.73135630295
2497,145182.2708140803
2498,112484.87825189524
2499,97886.07824375104
2500,128251.60388091586
2501,134774.19261009095
2502,141564.10169485823
2503,108654.25081963971
2504,174050.5608429469
2505,215360.1097395632
2506,264237.12412391894
2507,276208.7121890101
2508,259658.41297101454
2509,225523.29574840073
2510,224690.57350991588
2511,185514.68633651146
2512,217981.40513771592
2513,218117.7734421319
2514,238045.21019279014
2515,149216.515664935
2516,158042.33898490717
2517,133688.24721649158
2518,145522.63072324343
2519,234044.5148717031
2520,204797.484422237
2521,193303.2112340602
2522,220305.06318630275
2523,132339.69866508144
2524,135941.64397600893
2525,141882.97535955097
2526,139599.9647518368
2527,114160.48350397487
2528,127961.69640773284
2529,132271.1615592005
2530,111027.11507487606
2531,243127.91688181437
2532,233553.32781245516
2533,198789.4138099142
2534,238029.4503655458
2535,292326.9175564102
2536,229581.99663431378
2537,228742.64018168065
2538,186109.34700976496
2539,189451.04040571497
2540,169086.42719167797
2541,182000.44612933786
2542,165357.5321253727
2543,131788.151773568
2544,135671.64947290803
2545,133867.71419731557
2546,143514.73009717683
2547,137413.68672010105
2548,151875.0176569068
2549,168492.16906853256
2550,495918.08911881025
2551,143110.27293604822
2552,109071.99558686306
2553,88337.93891541292
2554,108128.45727017823
2555,102180.02674689097
2556,102601.5428973848
2557,120431.79087328301
2558,155590.76143575637
2559,135575.78310534442
2560,122386.88293723739
2561,147309.13799065552
2562,125408.48385151975
2563,137293.06303954584
2564,170589.13415757928
2565,123407.76422843564
2566,150648.6066884277
2567,124059.28923741113
2568,175902.0568913124
2569,178887.75180496965
2570,117261.47376419825
2571,162205.2846179497
2572,180852.5378407245
2573,244604.58878202635
2574,264465.9647225675
2575,124305.97970357497
2576,132432.98908770972
2577,155493.27935102247
2578,96381.59785354226
2579,77346.24741132034
2580,133932.6759823631
2581,135134.41550491375
2582,110015.38289528417
2583,251717.58840890342
2584,164266.86783958162
2585,179808.0102768032
2586,202478.9850380273
2587,204769.18168037446
2588,155473.53520679064
2589,143516.75439462825
2590,234231.71371694078
2591,204938.4826386686
2592,227196.39612731547
2593,248689.53080902976
2594,185032.39899007563
2595,205379.94383850717
2596,311919.2551301009
2597,177079.4062486563
2598,274259.8741893595
2599,291080.87955856
2600,137661.5255608963
2601,129876.57814489516
2602,88715.76745973453
2603,92520.88465336818
2604,87597.33430106782
2605,86666.26099550712
2606,144378.6481791833
2607,175682.70598486246
2608,196386.39425103398
2609,164385.42184444232
2610,111607.13259815118
2611,139127.09654494454
2612,150993.44202619808
2613,128703.15215992006
2614,124444.75478763842
2615,149265.6651425385
2616,135771.09086512527
2617,168141.77761377493
2618,182551.10114797205
2619,221652.50595327478
2620,183350.62923115876
2621,181938.25768945483
2622,185590.18662783396
2623,241447.088417882
2624,272308.8625012871
2625,296984.56713906466
2626,161759.0995842977
2627,180579.51940441193
2628,418939.82243288547
2629,429283.70589161164
2630,349486.6145589389
2631,448803.7812576387
2632,405978.7274655691
2633,301376.6223639156
2634,388006.398748223
2635,150816.0443925606
2636,193616.1105951545
2637,166238.4479328108
2638,260638.6420722562
2639,183726.00390576766
2640,153697.0068565248
2641,108336.66674618794
2642,182383.09542164067
2643,97804.63941463543
2644,134887.2854042992
2645,95550.71877726368
2646,90862.17943348078
2647,98041.11875018812
2648,137404.2711761551
2649,140045.68818323358
2650,150995.5614498194
2651,155137.52825455804
2652,450241.12901909486
2653,248817.6509578896
2654,251730.6839469392
2655,353542.23757785343
2656,335605.43094179843
2657,320341.96603345225
2658,286692.8520437167
2659,283578.175926589
2660,301190.33627867344
2661,327922.68886029714
2662,342266.64668969065
2663,270454.364017793
2664,279531.49861027254
2665,312269.93708030327
2666,280792.2741287282
2667,171526.57594954196
2668,181096.58668091297
2669,173168.51021508392
2670,287053.1007047252
2671,181338.86385502823
2672,183098.07633487548
2673,195208.9345003508
2674,184662.18146745715
2675,170746.53381068597
2676,186621.66132034236
2677,195728.02730394257
2678,267703.00475162355
2679,272264.2714339158
2680,264393.0445238615
2681,389869.7344918647
2682,315068.72978691425
2683,447396.20940290805
2684,293628.9362184835
2685,326388.1736025828
2686,259735.79094324473
2687,276909.86242684297
2688,227219.03921968603
2689,204248.77875919672
2690,490479.7523412572
2691,186760.66736779278
2692,113517.62639776965
2693,190849.2531008027
2694,107080.91071718233
2695,193370.1091894137
2696,187473.5896771648
2697,190823.1092324537
2698,199180.01337167888
2699,173701.3702451189
2700,167687.30270070225
2701,150115.55983273636
2702,114047.48918805711
2703,136958.22315557592
2704,137706.22288843442
2705,125900.51055733052
2706,118665.70369316358
2707,126887.35662568756
2708,135344.49283771406
2709,107994.90650983393
2710,123203.7982990444
2711,281666.6820025321
2712,325601.85751678
2713,175615.60134869034
2714,152507.60454888886
2715,170799.21026519412
2716,161104.19819171017
2717,173567.1381538856
2718,229236.3764880723
2719,160743.58833932012
2720,156975.88288625042
2721,146373.4985909853
2722,163616.27897679518
2723,145077.92099277128
2724,129741.95055436858
2725,138365.14133717504
2726,149019.96927096677
2727,162743.88863028484
2728,166395.80363203393
2729,150920.07262670994
2730,145878.99279642565
2731,114328.30494889122
2732,118332.8675733343
2733,160972.4778332039
2734,142965.44267043466
